#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;AI_EVENT;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_PlusFaction_125C;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Glory faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Glory faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Glory faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Glory faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;;;;;;;;x
EVTDESC_PlusFaction_125D;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Tradition faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Tradition faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Tradition faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;You arrange an audience with [From.GetTitledName] at [From.Capital.GetName] to discuss the business of the Tradition faction. With any luck this will lead to a greater understanding between the two of you--provided no misunderstandings get in the way.;;;;;;;;;x
EVTOPTA_PlusFaction_125;Let's hope things go well;Let's hope things go well;Let's hope things go well;;Let's hope things go well;;;;;;;;;x
EVTDESC_PlusFaction_126;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly, and after a fine dinner with [FromFrom.GetTitledFirstNameNoRegnal] the two of you get down to business. Your discussions go well, and when you leave the next day you're quite certain that you and [FromFrom.GetSheHe] have a greater understanding of where you both stand on issues.;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly, and after a fine dinner with [FromFrom.GetTitledFirstNameNoRegnal] the two of you get down to business. Your discussions go well, and when you leave the next day you're quite certain that you and [FromFrom.GetSheHe] have a greater understanding of where you both stand on issues.;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly, and after a fine dinner with [FromFrom.GetTitledFirstNameNoRegnal] the two of you get down to business. Your discussions go well, and when you leave the next day you're quite certain that you and [FromFrom.GetSheHe] have a greater understanding of where you both stand on issues.;;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly, and after a fine dinner with [FromFrom.GetTitledFirstNameNoRegnal] the two of you get down to business. Your discussions go well, and when you leave the next day you're quite certain that you and [FromFrom.GetSheHe] have a greater understanding of where you both stand on issues.;;;;;;;;;x
EVTDESC_PlusFaction_127;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly enough, though during the dinner with [FromFrom.GetTitledFirstNameNoRegnal] you can tell [FromFrom.GetSheHe] is suspicious of the reason for your visit--and, sure enough, the discussions you have seem to go nowhere. The trip, it seems, was pretty much a waste.;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly enough, though during the dinner with [FromFrom.GetTitledFirstNameNoRegnal] you can tell [FromFrom.GetSheHe] is suspicious of the reason for your visit--and, sure enough, the discussions you have seem to go nowhere. The trip, it seems, was pretty much a waste.;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly enough, though during the dinner with [FromFrom.GetTitledFirstNameNoRegnal] you can tell [FromFrom.GetSheHe] is suspicious of the reason for your visit--and, sure enough, the discussions you have seem to go nowhere. The trip, it seems, was pretty much a waste.;;You arrive at [FromFrom.Capital.GetName] and are greeted pleasantly enough, though during the dinner with [FromFrom.GetTitledFirstNameNoRegnal] you can tell [FromFrom.GetSheHe] is suspicious of the reason for your visit--and, sure enough, the discussions you have seem to go nowhere. The trip, it seems, was pretty much a waste.;;;;;;;;;x
EVTDESC_PlusFaction_128;You arrive at [FromFrom.Capital.GetName], and things get off to a bad start almost immediately. You and [FromFrom.GetTitledFirstNameNoRegnal] bicker over trivialities all through dinner, and by the time faction business is discussed it seems as if your presence does more harm than good. You are relieved to finally leave the next morning.;You arrive at [FromFrom.Capital.GetName], and things get off to a bad start almost immediately. You and [FromFrom.GetTitledFirstNameNoRegnal] bicker over trivialities all through dinner, and by the time faction business is discussed it seems as if your presence does more harm than good. You are relieved to finally leave the next morning.;You arrive at [FromFrom.Capital.GetName], and things get off to a bad start almost immediately. You and [FromFrom.GetTitledFirstNameNoRegnal] bicker over trivialities all through dinner, and by the time faction business is discussed it seems as if your presence does more harm than good. You are relieved to finally leave the next morning.;;You arrive at [FromFrom.Capital.GetName], and things get off to a bad start almost immediately. You and [FromFrom.GetTitledFirstNameNoRegnal] bicker over trivialities all through dinner, and by the time faction business is discussed it seems as if your presence does more harm than good. You are relieved to finally leave the next morning.;;;;;;;;;x
EVTDESC_PlusFaction_130A;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of your rightful claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of your rightful claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of your rightful claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of your rightful claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;;;;;;;;;x
EVTDESC_PlusFaction_130B;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of [target_claimant.GetTitledFirstNameNoRegnal]'s claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of [target_claimant.GetTitledFirstNameNoRegnal]'s claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of [target_claimant.GetTitledFirstNameNoRegnal]'s claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;;You arrange an audience with [From.GetTitledName], hoping to convince [From.GetHerHim] of [target_claimant.GetTitledFirstNameNoRegnal]'s claim to the [target_claimed_title.GetFullName]. With any luck, [From.GetTitledFirstNameNoRegnal] will be open to your arguments.;;;;;;;;;x
EVTOPTA_PlusFaction_130;Let's hope this goes well;Let's hope this goes well;Let's hope this goes well;;Let's hope this goes well;;;;;;;;;x
EVTDESC_PlusFaction_131A;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor your claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor your claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor your claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor your claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;;;;;;;;;x
EVTDESC_PlusFaction_131B;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor [target_claimant.GetTitledFirstNameNoRegnal]'s claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor [target_claimant.GetTitledFirstNameNoRegnal]'s claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor [target_claimant.GetTitledFirstNameNoRegnal]'s claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;;After listening to your arguments for some time, and with a great deal of discussion, you walk away feeling that [FromFrom.GetTitledFirstNameNoRegnal] is now much more inclined to favor [target_claimant.GetTitledFirstNameNoRegnal]'s claim. Whether that will result in [FromFrom.GetHerHim] joining your faction remains to be seen.;;;;;;;;;x
